ID,DIS,VN,HH,B01,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18A,B18B,B19,B20A,B20B,member_id,B05_bin,strata,cluster,PVO,HHWT,male_adult,female_adult,child,education_level
3323,6,9,24,5,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6092405,1,31,609,2,40.1076923076923,0,0,1,997
3323,6,9,24,6,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6092406,1,31,609,2,40.1076923076923,0,0,1,997
3324,6,9,25,1,1,2,27,2,997,997,2,2,2,1,997,997,997,997,2,997, ,997,997, ,6092501,6,31,609,2,40.1076923076923,0,1,0,0
3324,6,9,25,2,2,2,24,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6092502,5,31,609,2,40.1076923076923,0,1,0,0
3324,6,9,25,3,3,2,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,6092503,2,31,609,2,40.1076923076923,0,0,1,0
3324,6,9,25,4,3,2,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6092504,1,31,609,2,40.1076923076923,0,0,1,997
3324,6,9,25,5,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6092505,1,31,609,2,40.1076923076923,0,0,1,997
3325,6,9,5,1,1,1,33,2,997,997,997,1,1,1,997,997,997,997,1,1,3,997,997, ,6090501,7,31,609,2,40.1076923076923,1,0,0,1
3325,6,9,5,2,2,2,28,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6090502,6,31,609,2,40.1076923076923,0,1,0,0
3325,6,9,5,3,3,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6090503,1,31,609,2,40.1076923076923,0,0,1,997
3325,6,9,5,4,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6090504,1,31,609,2,40.1076923076923,0,0,1,997
3325,6,9,5,5,4,2,20,2,997,997,1,2,1,4,997,997,997,997,2,997, ,997,997, ,6090505,5,31,609,2,40.1076923076923,0,1,0,0
3325,6,9,5,6,4,1,25,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,6090506,6,31,609,2,40.1076923076923,1,0,0,0
3326,6,9,6,1,1,2,43,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6090601,9,31,609,2,40.1076923076923,0,1,0,0
3326,6,9,6,2,2,1,45,2,997,997,997,2,1,1,997,997,997,997,2,997, ,997,997, ,6090602,10,31,609,2,40.1076923076923,1,0,0,0
3326,6,9,6,3,3,1,27,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,6090603,6,31,609,2,40.1076923076923,1,0,0,0
3326,6,9,6,4,3,1,13,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,6090604,3,31,609,2,40.1076923076923,0,0,1,0
3326,6,9,6,5,3,2,11,2,997,997,997,2,2,997,1,2,1,1,1,1,6,1, ,5,6090605,3,31,609,2,40.1076923076923,0,0,1,1
3326,6,9,6,6,3,2,10,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1,1,3,6090606,3,31,609,2,40.1076923076923,0,0,1,1
3327,6,9,7,1,1,1,36,2,997,997,997,2,1,1,997,997,997,997,1,1,7,997,997, ,6090701,8,31,609,2,40.1076923076923,1,0,0,1
3327,6,9,7,2,2,2,34,1,997,997,1,1,2,1,997,997,997,997,1,1,4,997,997, ,6090702,7,31,609,2,40.1076923076923,0,1,0,1
3327,6,9,7,3,9,2,20,2,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,6090703,5,31,609,2,40.1076923076923,0,1,0,0
3327,6,9,7,4,3,1,13,2,997,997,997,2,2,997,1,2,1,1,1,2,1,1,1,7,6090704,3,31,609,2,40.1076923076923,0,0,1,2
3327,6,9,7,5,3,2,11,2,997,997,997,2,2,997,1,2,1,1,1,1,5,1, ,4,6090705,3,31,609,2,40.1076923076923,0,0,1,1
3327,6,9,7,6,3,2,9,2,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,6090706,2,31,609,2,40.1076923076923,0,0,1,1
3327,6,9,7,7,3,1,7,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1,1,1,6090707,2,31,609,2,40.1076923076923,0,0,1,1
3327,6,9,7,8,3,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6090708,1,31,609,2,40.1076923076923,0,0,1,997
3327,6,9,7,9,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6090709,1,31,609,2,40.1076923076923,0,0,1,997
3328,6,9,8,1,1,1,23,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,6090801,5,31,609,2,40.1076923076923,1,0,0,0
3328,6,9,8,2,2,2,17,1,997,997,1,1,1,1,1,0,1,0,2,997, ,997,997, ,6090802,4,31,609,2,40.1076923076923,0,0,1,0
3328,6,9,8,3,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6090803,1,31,609,2,40.1076923076923,0,0,1,997
3329,6,9,9,1,1,1,25,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,6090901,6,31,609,2,40.1076923076923,1,0,0,0
3329,6,9,9,2,2,2,23,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,6090902,5,31,609,2,40.1076923076923,0,1,0,0
3329,6,9,9,3,3,1,7,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,6090903,2,31,609,2,40.1076923076923,0,0,1,1
3329,6,9,9,4,3,2,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6090904,1,31,609,2,40.1076923076923,0,0,1,997
3329,6,9,9,5,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6090905,1,31,609,2,40.1076923076923,0,0,1,997
3330,6,9,10,1,1,1,38,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,6091001,8,31,609,2,40.1076923076923,1,0,0,0
3330,6,9,10,2,2,2,23,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,6091002,5,31,609,2,40.1076923076923,0,1,0,0
3330,6,9,10,3,3,2,13,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,6091003,3,31,609,2,40.1076923076923,0,0,1,1
3330,6,9,10,4,3,2,7,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,6091004,2,31,609,2,40.1076923076923,0,0,1,1
3330,6,9,10,5,3,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091005,1,31,609,2,40.1076923076923,0,0,1,997
3330,6,9,10,6,3,1,2,1,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091006,1,31,609,2,40.1076923076923,0,0,1,997
3330,6,9,10,7,9,2,16,2,997,997,2,2,2,4,2,997,2,997,2,997, ,997,997, ,6091007,4,31,609,2,40.1076923076923,0,0,1,0
3331,6,9,11,9,1,1,52,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,6091109,11,31,609,2,40.1076923076923,1,0,0,0
3331,6,9,11,9,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091109,1,31,609,2,40.1076923076923,0,0,1,997
3331,6,9,11,2,2,2,43,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6091102,9,31,609,2,40.1076923076923,0,1,0,0
3331,6,9,11,3,3,2,18,2,997,997,1,2,2,4,997,997,997,997,1,2,2,1,2,1,6091103,4,31,609,2,40.1076923076923,0,1,0,2
3331,6,9,11,4,3,2,18,2,997,997,1,2,2,4,997,997,997,997,1,2,2,1,2,1,6091104,4,31,609,2,40.1076923076923,0,1,0,2
3331,6,9,11,5,3,2,13,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,6091105,3,31,609,2,40.1076923076923,0,0,1,0
3331,6,9,11,6,3,1,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,6091106,2,31,609,2,40.1076923076923,0,0,1,0
3331,6,9,11,7,3,2,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091107,1,31,609,2,40.1076923076923,0,0,1,997
3331,6,9,11,8,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091108,1,31,609,2,40.1076923076923,0,0,1,997
3332,6,9,12,1,1,1,32,2,997,997,997,1,2,1,997,997,997,997,1,1,7,997,997, ,6091201,7,31,609,2,40.1076923076923,1,0,0,1
3332,6,9,12,2,2,2,30,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,6091202,7,31,609,2,40.1076923076923,0,1,0,0
3332,6,9,12,3,3,2,9,2,997,997,997,2,2,997,1,2,1,1,1,1,3,2,997, ,6091203,2,31,609,2,40.1076923076923,0,0,1,1
3332,6,9,12,4,3,2,6,2,997,997,997,997,997,997,1,2,1,1,1,1,1,1,6,1,6091204,2,31,609,2,40.1076923076923,0,0,1,1
3332,6,9,12,5,3,2,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091205,1,31,609,2,40.1076923076923,0,0,1,997
3332,6,9,12,6,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091206,1,31,609,2,40.1076923076923,0,0,1,997
3332,6,9,12,7,9,2,7,2,997,997,997,2,2,997,1,0,1,0,1,1,2,2,997, ,6091207,2,31,609,2,40.1076923076923,0,0,1,1
3332,6,9,12,8,7,2,60, ,997,997,997,2,2,1,997,997,997,997,2,997, ,997,997, ,6091208,13,31,609,2,40.1076923076923,0,1,0,0
3333,6,9,13,1,1,1,28,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,6091301,6,31,609,2,40.1076923076923,1,0,0,0
3333,6,9,13,2,2,2,25,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6091302,6,31,609,2,40.1076923076923,0,1,0,0
3333,6,9,13,3,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091303,1,31,609,2,40.1076923076923,0,0,1,997
3333,6,9,13,4,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091304,1,31,609,2,40.1076923076923,0,0,1,997
3333,6,9,13,5,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091305,1,31,609,2,40.1076923076923,0,0,1,997
3334,6,9,14,1,1,1,31,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,6091401,7,31,609,2,40.1076923076923,1,0,0,0
3334,6,9,14,2,2,2,28,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6091402,6,31,609,2,40.1076923076923,0,1,0,0
3334,6,9,14,3,3,2,8,2,997,997,997,2,2,997,1,2,1,1,1,1,1,1,1,1,6091403,2,31,609,2,40.1076923076923,0,0,1,1
3334,6,9,14,4,3,2,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,6091404,2,31,609,2,40.1076923076923,0,0,1,0
3334,6,9,14,5,3,2,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091405,1,31,609,2,40.1076923076923,0,0,1,997
3334,6,9,14,6,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6091406,1,31,609,2,40.1076923076923,0,0,1,997
3335,6,9,1,1,1,1,23,2,997,997,997,1,1,1,997,997,997,997,1,1,1,2,997, ,6090101,5,31,609,2,40.1076923076923,1,0,0,1
3335,6,9,1,2,2,2,20,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6090102,5,31,609,2,40.1076923076923,0,1,0,0
3335,6,9,1,3,3,1,6,2,997,997,997,997,997,997,2,997,1,1,2,997, ,997,997, ,6090103,2,31,609,2,40.1076923076923,0,0,1,0
3335,6,9,1,4,3,2,4,2,1,2,997,997,997,997,1,1,1,1,997,997, ,997,997, ,6090104,1,31,609,2,40.1076923076923,0,0,1,997
3335,6,9,1,5,3,2,0,2,1,2,997,997,997,997,2,997,1,1,997,997, ,997,997, ,6090105,1,31,609,2,40.1076923076923,0,0,1,997
3336,6,9,3,1,1,1,38,2,997,997,997,2,1,1,997,997,997,997,2,997, ,997,997, ,6090301,8,31,609,2,40.1076923076923,1,0,0,0
3336,6,9,3,2,2,2,36,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6090302,8,31,609,2,40.1076923076923,0,1,0,0
3336,6,9,3,3,3,2,14,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,6090303,3,31,609,2,40.1076923076923,0,0,1,0
3336,6,9,3,4,3,2,13,2,997,997,997,2,2,997,1,2,1,1,1,1,7,1,1,6,6090304,3,31,609,2,40.1076923076923,0,0,1,1
3336,6,9,3,5,3,1,11,2,997,997,997,2,2,997,1,2,1,1,1,1,5,1, ,4,6090305,3,31,609,2,40.1076923076923,0,0,1,1
3336,6,9,3,6,3,2,9,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1,1,3,6090306,2,31,609,2,40.1076923076923,0,0,1,1
3336,6,9,3,7,3,2,7,2,997,997,997,2,2,997,1,2,1,1,1,1,2,2,997, ,6090307,2,31,609,2,40.1076923076923,0,0,1,1
3336,6,9,3,8,3,2,6, ,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,6090308,2,31,609,2,40.1076923076923,0,0,1,0
3336,6,9,3,9,3,2,8, ,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,6090309,2,31,609,2,40.1076923076923,0,0,1,1
3336,6,9,3,10,3,2,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6090310,1,31,609,2,40.1076923076923,0,0,1,997
3337,6,9,4,1,1,2,35,2,997,997,1,1,1,2,997,997,997,997,2,997, ,997,997, ,6090401,8,31,609,2,40.1076923076923,0,1,0,0
3337,6,9,4,2,3,2,15,2,997,997,1,2,2,4,1,1,1,0,1,1,5,1,1,4,6090402,4,31,609,2,40.1076923076923,0,0,1,1
3337,6,9,4,3,3,2,19,1,997,997,1,2,2,4,997,997,997,997,1,1,6,1,1,5,6090403,4,31,609,2,40.1076923076923,0,1,0,1
3337,6,9,4,4,3,2,6,2,997,997,997,997,997,997,1,1,1,0,2,997, ,997,997, ,6090404,2,31,609,2,40.1076923076923,0,0,1,0
3337,6,9,4,5,3,2,3,2,1,1,997,997,997,997,1,1,1,0,997,997, ,997,997, ,6090405,1,31,609,2,40.1076923076923,0,0,1,997
3337,6,9,4,6,3,2,1,2,1,1,997,997,997,997,1,1,1,0,997,997, ,997,997, ,6090406,1,31,609,2,40.1076923076923,0,0,1,997
3337,6,9,4,7,3,1,0,2,1,1,997,997,997,997,1,1,1,0,997,997, ,997,997, ,6090407,1,31,609,2,40.1076923076923,0,0,1,997
3338,6,9,2,1,1,1,18,2,997,997,997,1,1,1,997,997,997,997,1,1,1,2,997, ,6090201,4,31,609,2,40.1076923076923,1,0,0,1
3338,6,9,2,2,2,2,58,2,997,997,997,2,1,1,997,997,997,997,2,997, ,997,997, ,6090202,12,31,609,2,40.1076923076923,0,1,0,0
3338,6,9,2,3,3,1,25,1,997,997,997,2,2,1,997,997,997,997,2,997, ,997,997, ,6090203,6,31,609,2,40.1076923076923,1,0,0,0
3338,6,9,2,4,3,1,23,2,997,997,997,2,2,1,997,997,997,997,1,1,5,2,997, ,6090204,5,31,609,2,40.1076923076923,1,0,0,1
3338,6,9,2,5,3,1,21,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,6090205,5,31,609,2,40.1076923076923,1,0,0,0
3338,6,9,2,6,3,1,16,2,997,997,997,2,2,4,1,2,1,1,1,1,6,1,1,5,6090206,4,31,609,2,40.1076923076923,0,0,1,1
3338,6,9,2,7,4,2,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,6090207,2,31,609,2,40.1076923076923,0,0,1,0
3339,6,9,26,1,1,2,44,2,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6092601,9,31,609,2,40.1076923076923,0,1,0,0
3339,6,9,26,2,3,1,25,2,997,997,997,2,2,1,997,997,997,997,1,1,7,997,997, ,6092602,6,31,609,2,40.1076923076923,1,0,0,1
3339,6,9,26,3,3,2,19,1,997,997,1,2,2,1,997,997,997,997,1,1,4,2,997, ,6092603,4,31,609,2,40.1076923076923,0,1,0,1
3339,6,9,26,4,3,1,17,2,997,997,997,2,2,4,1,1,2,997,1,1,3,1,1,2,6092604,4,31,609,2,40.1076923076923,0,0,1,1
3339,6,9,26,5,3,1,16,2,997,997,997,2,2,4,1,1,2,997,2,997, ,997,997, ,6092605,4,31,609,2,40.1076923076923,0,0,1,0
3339,6,9,26,6,3,2,12,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,6092606,3,31,609,2,40.1076923076923,0,0,1,0
3339,6,9,26,7,3,2,10,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,6092607,3,31,609,2,40.1076923076923,0,0,1,0
3339,6,9,26,8,3,2,8, ,997,997,997,2,2,997,1,1,2,997,1,1,3,1,1,2,6092608,2,31,609,2,40.1076923076923,0,0,1,1
3339,6,9,26,9,3,1,6, ,997,997,997,997,997,997,1,1,2,997,1,1,1,2,997, ,6092609,2,31,609,2,40.1076923076923,0,0,1,1
3339,6,9,26,10,8,2,25,2,997,997,1,2,2,4,997,997,997,997,2,997, ,997,997, ,6092610,6,31,609,2,40.1076923076923,0,1,0,0
3340,6,9,16,1,1,2,34,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6091601,7,31,609,2,40.1076923076923,0,1,0,0
3340,6,9,16,2,3,2,14,2,997,997,997,2,2,997,1,1,1,0,1,1,7,1,1,6,6091602,3,31,609,2,40.1076923076923,0,0,1,1
3340,6,9,16,3,3,2,12,2,997,997,997,2,2,997,1,1,2,997,1,1,5,1,1,4,6091603,3,31,609,2,40.1076923076923,0,0,1,1
3340,6,9,16,4,3,2,11,2,997,997,997,2,2,997,1,2,2,997,1,1,4,1,6,3,6091604,3,31,609,2,40.1076923076923,0,0,1,1
3340,6,9,16,5,3,2,9,2,997,997,997,2,2,997,1,1,1,1,1,1,3,1, ,2,6091605,2,31,609,2,40.1076923076923,0,0,1,1
3340,6,9,16,6,3,2,7,2,997,997,997,2,2,997,1,1,1,0,1,1,2,1,1,1,6091606,2,31,609,2,40.1076923076923,0,0,1,1
3016,6,12,1,1,1,2,61,2,997,997,997,1,2,2,997,997,997,997,2,997, ,997,997, ,6120101,13,32,612,2,32.3703703703704,0,1,0,0
3016,6,12,1,2,3,1,23,2,997,997,997,2,1,1,997,997,997,997,1,1,6,2,997, ,6120102,5,32,612,2,32.3703703703704,1,0,0,1
3016,6,12,1,3,3,2,15,1,997,997,1,2,2,4,1,2,2,997,1,1,7,2,997, ,6120103,4,32,612,2,32.3703703703704,0,0,1,1
3016,6,12,1,4,3,1,19,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,6120104,4,32,612,2,32.3703703703704,1,0,0,0
3017,6,12,2,1,1,1,37,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,6120201,8,32,612,2,32.3703703703704,1,0,0,0
3017,6,12,2,2,2,2,29,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6120202,6,32,612,2,32.3703703703704,0,1,0,0
3017,6,12,2,3,3,2,12,2,997,997,997,2,2,997,1,2,1,2,2,997, ,997,997, ,6120203,3,32,612,2,32.3703703703704,0,0,1,0
3017,6,12,2,4,3,2,11,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,6120204,3,32,612,2,32.3703703703704,0,0,1,0
3017,6,12,2,5,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6120205,1,32,612,2,32.3703703703704,0,0,1,997
3017,6,12,2,6,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6120206,1,32,612,2,32.3703703703704,0,0,1,997
3017,6,12,2,7,4,2,13,2,997,997,997,2,2,997,2,997,2,997,2,997, ,997,997, ,6120207,3,32,612,2,32.3703703703704,0,0,1,0
3017,6,12,2,8,3,1,16, ,997,997,997,2,2,4,2,997,2,997,2,997, ,997,997, ,6120208,4,32,612,2,32.3703703703704,0,0,1,0
3017,6,12,2,9,4,2,11, ,997,997,997,2,2,997,2,997,2,997,2,997, ,997,997, ,6120209,3,32,612,2,32.3703703703704,0,0,1,0
3018,6,12,3,1,1,1,38,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,6120301,8,32,612,2,32.3703703703704,1,0,0,0
3018,6,12,3,2,2,2,31,1,997,997,1,2,1,1,997,997,997,997,2,997, ,997,997, ,6120302,7,32,612,2,32.3703703703704,0,1,0,0
3018,6,12,3,3,3,2,7,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,6120303,2,32,612,2,32.3703703703704,0,0,1,1
3019,6,12,4,1,1,2,47,1,997,997,1,1,2,3,997,997,997,997,2,997, ,997,997, ,6120401,10,32,612,2,32.3703703703704,0,1,0,0
3019,6,12,4,2,3,2,23,2,997,997,1,2,2,2,997,997,997,997,2,997, ,997,997, ,6120402,5,32,612,2,32.3703703703704,0,1,0,0
3019,6,12,4,3,5,1,7,2,997,997,997,2,2,997,2,997,2,997,1,1,2,1,1,1,6120403,2,32,612,2,32.3703703703704,0,0,1,1
3020,6,12,5,1,1,1,27,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,6120501,6,32,612,2,32.3703703703704,1,0,0,0
3020,6,12,5,2,2,2,22,1,997,997,1,1,1,1,997,997,997,997,1,2,4,2,997, ,6120502,5,32,612,2,32.3703703703704,0,1,0,2
3020,6,12,5,3,3,1,6,2,997,997,997,997,997,997,1,2,1,1,1,1,1,2,997, ,6120503,2,32,612,2,32.3703703703704,0,0,1,1
3020,6,12,5,4,3,2,2,1,1,2,997,997,997,997,1,2,1,2,997,997, ,997,997, ,6120504,1,32,612,2,32.3703703703704,0,0,1,997
3021,6,12,6,1,1,1,36,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,6120601,8,32,612,2,32.3703703703704,1,0,0,0
3021,6,12,6,2,2,2,26,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6120602,6,32,612,2,32.3703703703704,0,1,0,0
3021,6,12,6,3,3,1,12,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1,1,3,6120603,3,32,612,2,32.3703703703704,0,0,1,1
3021,6,12,6,4,3,2,7,2,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,6120604,2,32,612,2,32.3703703703704,0,0,1,1
3021,6,12,6,5,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6120605,1,32,612,2,32.3703703703704,0,0,1,997
3022,6,12,7,1,1,1,30,2,997,997,997,2,2,1,997,997,997,997,1,2,4,997,997, ,6120701,7,32,612,2,32.3703703703704,1,0,0,2
3022,6,12,7,2,2,2,28,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6120702,6,32,612,2,32.3703703703704,0,1,0,0
3022,6,12,7,3,3,1,12,2,997,997,997,2,2,997,1,2,1,1,1,1,5,1,1,4,6120703,3,32,612,2,32.3703703703704,0,0,1,1
3022,6,12,7,4,3,2,10,2,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,6120704,3,32,612,2,32.3703703703704,0,0,1,1
3022,6,12,7,5,3,1,8,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1, ,1,6120705,2,32,612,2,32.3703703703704,0,0,1,1
3022,6,12,7,6,3,2,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6120706,1,32,612,2,32.3703703703704,0,0,1,997
3023,6,12,8,2,2,2,46,1,997,997,1,1,1,2,997,997,997,997,2,997, ,997,997, ,6120802,10,32,612,2,32.3703703703704,0,1,0,0
3023,6,12,8,2,3,2,11,1,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,6120802,3,32,612,2,32.3703703703704,0,0,1,1
3023,6,12,8,1,1,1,42,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,6120801,9,32,612,2,32.3703703703704,1,0,0,0
3023,6,12,8,3,3,1,18,2,997,997,997,2,2,1,997,997,997,997,1,2,1,2,997, ,6120803,4,32,612,2,32.3703703703704,1,0,0,2
3023,6,12,8,5,3,2,7,2,997,997,997,2,2,997,1,2,1,1,1,1,1,1, ,1,6120805,2,32,612,2,32.3703703703704,0,0,1,1
3023,6,12,8,6,2,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6120806,1,32,612,2,32.3703703703704,0,0,1,997
3024,6,12,9,1,1,1,32,2,997,997,997,1,1,1,997,997,997,997,1,2,4,997,997, ,6120901,7,32,612,2,32.3703703703704,1,0,0,2
3024,6,12,9,2,2,2,27,1,997,997,1,1,2,1,997,997,997,997,1,1,7,997,997, ,6120902,6,32,612,2,32.3703703703704,0,1,0,1
3024,6,12,9,3,3,1,8,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1,1,3,6120903,2,32,612,2,32.3703703703704,0,0,1,1
3024,6,12,9,4,3,1,6,2,997,997,997,997,997,997,1,2,1,1,1,1,1,2,997, ,6120904,2,32,612,2,32.3703703703704,0,0,1,1
3024,6,12,9,5,2,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,6120905,1,32,612,2,32.3703703703704,0,0,1,997
3025,6,12,10,1,1,1,70,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,6121001,15,32,612,2,32.3703703703704,1,0,0,0
3025,6,12,10,2,2,2,48,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,6121002,10,32,612,2,32.3703703703704,0,1,0,0
3025,6,12,10,3,3,1,27,2,997,997,997,2,2,1,997,997,997,997,1,1,4,997,997, ,6121003,6,32,612,2,32.3703703703704,1,0,0,1
3025,6,12,10,4,3,2,27,2,997,997,1,2,2,1,997,997,997,997,1,1,1,997,997, ,6121004,6,32,612,2,32.3703703703704,0,1,0,1
3025,6,12,10,5,3,1,25,2,997,997,997,2,2,1,997,997,997,997,1,1,6,997,997, ,6121005,6,32,612,2,32.3703703703704,1,0,0,1
3026,6,12,11,1,1,2,48,1,997,997,1,1,1,3,997,997,997,997,2,997, ,997,997, ,6121101,10,32,612,2,32.3703703703704,0,1,0,0
3026,6,12,11,2,3,2,28,2,997,997,1,2,2,1,997,997,997,997,1,1,1,997,997, ,6121102,6,32,612,2,32.3703703703704,0,1,0,1
3026,6,12,11,3,3,2,26,2,997,997,1,2,2,4,997,997,997,997,1,1,1,997,997, ,6121103,6,32,612,2,32.3703703703704,0,1,0,1
3026,6,12,11,4,3,2,22,2,997,997,1,2,2,4,997,997,997,997,1,1,7,2,997, ,6121104,5,32,612,2,32.3703703703704,0,1,0,1
3026,6,12,11,5,3,1,19,2,997,997,997,2,2,4,997,997,997,997,1,2,4,2,997, ,6121105,4,32,612,2,32.3703703703704,1,0,0,2
3026,6,12,11,6,3,2,17,2,997,997,1,2,2,4,1,1,2,997,1,1,6,2,997, ,6121106,4,32,612,2,32.3703703703704,0,0,1,1
3026,6,12,11,7,5,1,5,2,1,1,997,997,997,997,1,1,2,997,2,997, ,997,997, ,6121107,2,32,612,2,32.3703703703704,0,0,1,0
3027,6,12,13,1,1,2,1,2,1,1,997,997,997,997,1,2,2,997,997,997, ,997,997, ,6121301,1,32,612,2,32.3703703703704,0,0,1,997
3027,6,12,13,2,2,2,24,1,997,997,1,1,1,1,997,997,997,997,1,1,7,2,997, ,6121302,5,32,612,2,32.3703703703704,0,1,0,1
